"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] AlbumTitleComparatorLevenshteinLowerCase record1Value","[0] AlbumTitleComparatorLevenshteinLowerCase record2Value","[0] AlbumTitleComparatorLevenshteinLowerCase record1PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase record2PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase similarity","[0] AlbumTitleComparatorLevenshteinLowerCase postproccesedSimilarity","[1] AlbumTotalTracksComparatorDeviationSimilarity record1Value","[1] AlbumTotalTracksComparatorDeviationSimilarity record2Value","[1] AlbumTotalTracksComparatorDeviationSimilarity record1PreprocessedValue","[1] AlbumTotalTracksComparatorDeviationSimilarity record2PreprocessedValue","[1] AlbumTotalTracksComparatorDeviationSimilarity similarity","[1] AlbumTotalTracksComparatorDeviationSimilarity postproccesedSimilarity","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record1Value","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record2Value","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity similarity","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record1Value","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record2Value","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity similarity","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity"
"LinearCombinationMatchingRule","WDC_24539","spy_876","0.2222222222222222",,"moussolou","moin","moussolou","moin","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","1770.0",,"1770.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44692","spy_14795","0.5",,"street","stones","street","stones","0.5","0.5","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1912.0",,"1912.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14474","spy_8980","0.33333333333333337",,"solid","sonder","solid","sonder","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1829.0",,"1829.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_33069","spy_6718","0.4",,"dua","dujem","dua","dujem","0.4","0.4","5.0",,"5.0",,"0.25","0.0","5.0",,"5.0",,"0.5","0.0","704.0",,"704.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_9140","spy_16935","1.0",,"calypso","calypso","calypso","calypso","1.0","1.0","10.0",,"10.0",,"0.3333333333333333","0.0","10.0",,"10.0",,"0.5","0.0","1725.0",,"1725.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35526","spy_11562","0.2857142857142857",,"failure","fantasi","failure","fantasi","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","2092.0",,"2092.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_32284","spy_19718","0.2857142857142857",,"sogni","socorro","sogni","socorro","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2429.0",,"2429.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_31462","spy_6719","0.4",,"dania","dale","dania","dale","0.4","0.4","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","2474.0",,"2474.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25012","spy_15852","0.4",,"alma","alive","alma","alive","0.4","0.4","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1875.0",,"1875.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_34347","spy_11535","0.4",,"the best of buddy holly","the best of david bowie 1980 / 1987","the best of buddy holly","the best of david bowie 1980 / 1987","0.4","0.4","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.0","0.0","2392.0",,"2392.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_42947","spy_7049","0.15384615384615385",,"uni","unforgettable","uni","unforgettable","0.15384615384615385","0.15384615384615385","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2287.0",,"2287.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6546","spy_15791","0.4285714285714286",,"solid","someday","solid","someday","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1946.0",,"1946.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44413","spy_9209","0.6",,"long way","loso's way","long way","loso's way","0.6","0.6","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2442.0",,"2442.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6602","spy_5625","0.2727272727272727",,"mouseketeer","mourning","mouseketeer","mourning","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1801.0",,"1801.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29260","spy_5417","0.36363636363636365",,"stranded","storyteller","stranded","storyteller","0.36363636363636365","0.36363636363636365","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1921.0",,"1921.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_10236","spy_1317","0.4444444444444444",,"sunbreeze","suerte","sunbreeze","suerte","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1883.0",,"1883.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_10934","spy_12993","0.2857142857142857",,"babilla","barrio","babilla","barrio","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2010.0",,"2010.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_3066","spy_11828","0.2222222222222222",,"alphatier","alk","alphatier","alk","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1984.0",,"1984.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_17084","spy_9013","0.4285714285714286",,"cold","columbo","cold","columbo","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1952.0",,"1952.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6444","spy_14115","0.6666666666666667",,"works","worlds","works","worlds","0.6666666666666667","0.6666666666666667","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2682.0",,"2682.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25008","spy_9952","0.375",,"majozi","mamacita","majozi","mamacita","0.375","0.375","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2120.0",,"2120.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_4791","spy_13925","0.375",,"sunshine","suzuki","sunshine","suzuki","0.375","0.375","10.0",,"10.0",,"0.29411764705882354","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1706.0",,"1706.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20347","spy_7456","0.33333333333333337",,"tradegy","trinchera","tradegy","trinchera","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","1815.0",,"1815.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44621","spy_19183","0.4",,"heybo","heist","heybo","heist","0.4","0.4","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","2581.0",,"2581.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28429","spy_19252","0.375",,"parklive","pakata","parklive","pakata","0.375","0.375","10.0",,"10.0",,"0.16666666666666666","0.0","10.0",,"10.0",,"0.0","0.0","2263.0",,"2263.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_2956","spy_18892","1.3076923076923077",,"extrapolation","executioner","extrapolation","executioner","0.3076923076923077","0.3076923076923077","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2150.0",,"2150.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_17097","spy_16282","0.375",,"missouri","misha","missouri","misha","0.375","0.375","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","1998.0",,"1998.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_23516","spy_4011","0.4",,"shine","sheik","shine","sheik","0.4","0.4","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2123.0",,"2123.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30597","spy_5063","0.2222222222222222",,"essential","escapism.","essential","escapism.","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.0","0.0","1883.0",,"1883.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20348","spy_3107","1.2142857142857144",,"blah-blah-blah","blanco","blah-blah-blah","blanco","0.2142857142857143","0.2142857142857143","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1881.0",,"1881.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_33830","spy_8090","0.33333333333333337",,"sinner","sirens","sinner","sirens","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1847.0",,"1847.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_8816","spy_3942","0.4",,"manchester","madness","manchester","madness","0.4","0.4","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2660.0",,"2660.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30244","spy_3400","0.625",,"magic","magician","magic","magician","0.625","0.625","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1976.0",,"1976.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_39689","spy_12728","0.30000000000000004",,"symphonica","syperman","symphonica","syperman","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.35","0.0","10.0",,"10.0",,"0.7","0.0","1535.0",,"1535.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_10170","spy_8476","0.25",,"babarabatiri","bakin","babarabatiri","bakin","0.25","0.25","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1323.0",,"1323.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_27552","spy_10258","0.33333333333333337",,"paramo","pages","paramo","pages","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","2529.0",,"2529.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_32261","spy_18133","1.3",,"variations","valhalla","variations","valhalla","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1967.0",,"1967.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_40296","spy_16707","0.4",,"crank","credo","crank","credo","0.4","0.4","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2064.0",,"2064.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30267","spy_2478","0.5",,"places","please","places","please","0.5","0.5","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2084.0",,"2084.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_18957","spy_18681","0.2222222222222222",,"honey","hooligans","honey","hooligans","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","2096.0",,"2096.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_9570","spy_18913","0.4285714285714286",,"banshee","bangit","banshee","bangit","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2097.0",,"2097.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_8637","spy_4498","0.4285714285714286",,"swallow","sway","swallow","sway","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","1746.0",,"1746.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_37389","spy_16116","0.25",,"homeland","hoşçakal","homeland","hoşçakal","0.25","0.25","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","2173.0",,"2173.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_5765","spy_4848","0.2727272727272727",,"broomientje","bruja","broomientje","bruja","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1832.0",,"1832.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_40029","spy_4686","0.4",,"naive","nasty","naive","nasty","0.4","0.4","10.0",,"10.0",,"0.3125","0.0","10.0",,"10.0",,"0.4","0.0","1703.0",,"1703.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_26832","spy_11424","0.4",,"mal-1","match","mal-1","match","0.4","0.4","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","2136.0",,"2136.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14005","spy_19215","0.2857142857142857",,"rebels","revival","rebels","revival","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2239.0",,"2239.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30160","spy_14639","0.25",,"closure","climaxxx","closure","climaxxx","0.25","0.25","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2342.0",,"2342.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_16598","spy_1660","0.4",,"land","laden","land","laden","0.4","0.4","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2008.0",,"2008.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_7504","spy_15986","0.5",,"catalina","casanova","catalina","casanova","0.5","0.5","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1717.0",,"1717.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14331","spy_14236","0.6666666666666667",,"format","forza","format","forza","0.6666666666666667","0.6666666666666667","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2327.0",,"2327.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_12840","spy_16631","0.4",,"likes","lion","likes","lion","0.4","0.4","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2402.0",,"2402.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30688","spy_15157","1.2857142857142856",,"private","prozyum","private","prozyum","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2154.0",,"2154.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_17407","spy_11696","0.5",,"linked","listen","linked","listen","0.5","0.5","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2044.0",,"2044.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_18871","spy_5953","0.32692307692307687",,"the best of peter, paul and mary: ten years together","the best of michel legrand","the best of peter, paul and mary: ten years together","the best of michel legrand","0.32692307692307687","0.32692307692307687","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","3687.0",,"3687.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_9730","spy_8500","0.2727272727272727",,"unchained","unbreakable","unchained","unbreakable","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","2164.0",,"2164.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_2718","spy_16494","0.19999999999999996",,"heligoland","hermes","heligoland","hermes","0.19999999999999996","0.19999999999999996","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1627.0",,"1627.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_43667","spy_2280","0.33333333333333337",,"sunflower","sunburn","sunflower","sunburn","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1569.0",,"1569.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_13180","spy_2947","1.3846153846153846",,"deconstructed","desire","deconstructed","desire","0.3846153846153846","0.3846153846153846","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2027.0",,"2027.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_42930","spy_16309","0.33333333333333337",,"stages","storm","stages","storm","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","2217.0",,"2217.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_18551","spy_18381","0.30000000000000004",,"compassion","comedy","compassion","comedy","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1953.0",,"1953.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11386","spy_19349","0.5909090909090908",,"the best of doug stone","the best of dmx","the best of doug stone","the best of dmx","0.5909090909090908","0.5909090909090908","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","2523.0",,"2523.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_17992","spy_7787","0.4545454545454546",,"metal sound","mejor sola","metal sound","mejor sola","0.4545454545454546","0.4545454545454546","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2088.0",,"2088.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44720","spy_993","0.2666666666666667",,"erdbeerparadies","erotevmenos","erdbeerparadies","erotevmenos","0.2666666666666667","0.2666666666666667","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2200.0",,"2200.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_31033","spy_12563","1.6",,"baayo","baby","baayo","baby","0.6","0.6","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1818.0",,"1818.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_39730","spy_1719","0.30000000000000004",,"marcus","machacando","marcus","machacando","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2381.0",,"2381.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29946","spy_13829","0.33333333333333337",,"heyday","help!","heyday","help!","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1999.0",,"1999.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_13180","spy_2945","1.3846153846153846",,"deconstructed","desires","deconstructed","desires","0.3846153846153846","0.3846153846153846","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2009.0",,"2009.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6061","spy_716","0.4444444444444444",,"pinocchio","piscis","pinocchio","piscis","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","3312.0",,"3312.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_32884","spy_18777","0.4444444444444444",,"release","resonance","release","resonance","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","2896.0",,"2896.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_180","spy_15502","0.4",,"ronan","roundabout","ronan","roundabout","0.4","0.4","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2098.0",,"2098.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_13180","spy_2940","1.3846153846153846",,"deconstructed","desires","deconstructed","desires","0.3846153846153846","0.3846153846153846","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2009.0",,"2009.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_27186","spy_7341","0.33333333333333337",,"teardrops","temporal","teardrops","temporal","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1781.0",,"1781.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44572","spy_3474","0.5",,"lovesong","love","lovesong","love","0.5","0.5","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2268.0",,"2268.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_13180","spy_2942","1.3846153846153846",,"deconstructed","desire","deconstructed","desire","0.3846153846153846","0.3846153846153846","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2027.0",,"2027.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14733","spy_18751","0.4444444444444444",,"freedom","freestyle","freedom","freestyle","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1682.0",,"1682.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_24654","spy_10361","0.33333333333333337",,"badass","bandieten","badass","bandieten","0.33333333333333337","0.33333333333333337","1.0",,"1.0",,"0.25","0.0","1.0",,"1.0",,"0.9","0.0","109.0",,"109.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_4607","spy_3914","1.2222222222222223",,"ligaya","liverpool","ligaya","liverpool","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1767.0",,"1767.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20624","spy_11356","0.5",,"doorways","dolunay","doorways","dolunay","0.5","0.5","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1923.0",,"1923.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_10998","spy_8924","0.4285714285714286",,"defined","decent","defined","decent","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1896.0",,"1896.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_9672","spy_12171","0.75",,"yoru","you","yoru","you","0.75","0.75","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2094.0",,"2094.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_33099","spy_18166","1.0",,"greatest hits","greatest hits","greatest hits","greatest hits","1.0","1.0","10.0",,"10.0",,"0.3125","0.0","10.0",,"10.0",,"0.4","0.0","2494.0",,"2494.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_31420","spy_7650","0.25",,"brave","broccoli","brave","broccoli","0.25","0.25","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1482.0",,"1482.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_5434","spy_16089","0.36363636363636365",,"strangeland","stunka","strangeland","stunka","0.36363636363636365","0.36363636363636365","3.0",,"3.0",,"0.125","0.0","3.0",,"3.0",,"0.09999999999999998","0.0","576.0",,"576.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11302","spy_14701","0.2727272727272727",,"soulcrusher","sobrevivi","soulcrusher","sobrevivi","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1934.0",,"1934.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_9042","spy_18533","0.41666666666666663",,"sleep","sleepwalking","sleep","sleepwalking","0.41666666666666663","0.41666666666666663","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1908.0",,"1908.0",,"0.0","0.0"
