"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] AlbumTitleComparatorLevenshteinLowerCase record1Value","[0] AlbumTitleComparatorLevenshteinLowerCase record2Value","[0] AlbumTitleComparatorLevenshteinLowerCase record1PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase record2PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase similarity","[0] AlbumTitleComparatorLevenshteinLowerCase postproccesedSimilarity"
"LinearCombinationMatchingRule","WDC_20308","MB_58190","0.5517241379310345",,"the very best of travis tritt","the very best of","the very best of travis tritt","the very best of","0.5517241379310345","0.5517241379310345"
"LinearCombinationMatchingRule","WDC_35801","MB_60220","0.5",,"peerless","pearl","peerless","pearl","0.5","0.5"
"LinearCombinationMatchingRule","WDC_2508","MB_19022","0.375",,"tornado","tomorrow","tornado","tomorrow","0.375","0.375"
"LinearCombinationMatchingRule","WDC_10957","MB_35593","0.5652173913043479",,"back to black and white","back to black","back to black and white","back to black","0.5652173913043479","0.5652173913043479"
"LinearCombinationMatchingRule","WDC_9139","MB_57208","0.19999999999999996",,"domination","dove","domination","dove","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_3846","MB_55521","0.4444444444444444",,"submerged","sublime","submerged","sublime","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_43684","MB_45797","0.4",,"minimalist","migration","minimalist","migration","0.4","0.4"
"LinearCombinationMatchingRule","WDC_14741","MB_31350","0.5",,"tina!","tijara","tina!","tijara","0.5","0.5"
"LinearCombinationMatchingRule","WDC_7622","MB_50321","0.25",,"caliente","catarina","caliente","catarina","0.25","0.25"
"LinearCombinationMatchingRule","WDC_27531","MB_38385","0.25",,"williamsburg","windswept","williamsburg","windswept","0.25","0.25"
"LinearCombinationMatchingRule","WDC_30686","MB_75170","0.41666666666666663",,"brumlebassen","bruises","brumlebassen","bruises","0.41666666666666663","0.41666666666666663"
"LinearCombinationMatchingRule","WDC_31469","MB_69696","0.25",,"roadkill","rockstar","roadkill","rockstar","0.25","0.25"
"LinearCombinationMatchingRule","WDC_14745","MB_27309","0.4",,"dream","drugs","dream","drugs","0.4","0.4"
"LinearCombinationMatchingRule","WDC_16282","MB_34516","0.5277777777777778",,"the best of the count basie big band","the best of the dubliners","the best of the count basie big band","the best of the dubliners","0.5277777777777778","0.5277777777777778"
"LinearCombinationMatchingRule","WDC_30707","MB_64305","0.4285714285714286",,"noesis","nothing","noesis","nothing","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_12186","MB_9178","0.4",,"reason","redemption","reason","redemption","0.4","0.4"
"LinearCombinationMatchingRule","WDC_15995","MB_30828","0.5",,"truth","triste","truth","triste","0.5","0.5"
"LinearCombinationMatchingRule","WDC_30466","MB_60328","0.2857142857142857",,"reunion","repenti","reunion","repenti","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_5804","MB_30882","0.2666666666666667",,"serra","selfrealization","serra","selfrealization","0.2666666666666667","0.2666666666666667"
"LinearCombinationMatchingRule","WDC_33146","MB_73427","1.0",,"arise","arise","arise","arise","1.0","1.0"
"LinearCombinationMatchingRule","WDC_40167","MB_12235","0.41666666666666663",,"innervisions","insensitive","innervisions","insensitive","0.41666666666666663","0.41666666666666663"
"LinearCombinationMatchingRule","WDC_11741","MB_21542","0.4782608695652174",,"the best of","the best of the wailers","the best of","the best of the wailers","0.4782608695652174","0.4782608695652174"
"LinearCombinationMatchingRule","WDC_6585","MB_6474","1.0",,"greatest hits","greatest hits","greatest hits","greatest hits","1.0","1.0"
"LinearCombinationMatchingRule","WDC_32912","MB_61686","0.46153846153846156",,"reincarnation","reunion","reincarnation","reunion","0.46153846153846156","0.46153846153846156"
"LinearCombinationMatchingRule","WDC_17865","MB_77782","0.4444444444444444",,"sextet","seventeen","sextet","seventeen","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_16986","MB_31885","0.6666666666666667",,"sirens","signs","sirens","signs","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","WDC_9298","MB_63547","0.4285714285714286",,"wanita","walkman","wanita","walkman","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_37338","MB_14624","1.0",,"free your mind","free your mind","free your mind","free your mind","1.0","1.0"
"LinearCombinationMatchingRule","WDC_25454","MB_2478","0.25",,"reworked","restless","reworked","restless","0.25","0.25"
"LinearCombinationMatchingRule","WDC_9338","MB_34429","0.25",,"grimoire","gränslös","grimoire","gränslös","0.25","0.25"
"LinearCombinationMatchingRule","WDC_25719","MB_38032","0.25",,"mania","marquess","mania","marquess","0.25","0.25"
"LinearCombinationMatchingRule","WDC_32943","MB_968","0.2727272727272727",,"hotcakes","horrorscope","hotcakes","horrorscope","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_1513","MB_37725","0.2727272727272727",,"pornography","poison","pornography","poison","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_16764","MB_43993","0.4444444444444444",,"the best of james bond plus","the best of nellie lutcher","the best of james bond plus","the best of nellie lutcher","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_30024","MB_2527","0.375",,"paradise","paulina","paradise","paulina","0.375","0.375"
"LinearCombinationMatchingRule","WDC_6054","MB_19373","0.7272727272727273",,"consequence","congruence","consequence","congruence","0.7272727272727273","0.7272727272727273"
"LinearCombinationMatchingRule","WDC_31751","MB_47715","0.2702702702702703",,"the beginning of a journey - vol 1","the best of twilley - the tulsa years","the beginning of a journey - vol 1","the best of twilley - the tulsa years","0.2702702702702703","0.2702702702702703"
"LinearCombinationMatchingRule","WDC_16359","MB_9290","0.23076923076923073",,"live at the united nations building, new york, nov 18th 1989 wxrk-fm broadcast","live at the epicentre","live at the united nations building, new york, nov 18th 1989 wxrk-fm broadcast","live at the epicentre","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","WDC_5390","MB_51860","0.25",,"flätrate","flow","flätrate","flow","0.25","0.25"
"LinearCombinationMatchingRule","WDC_25370","MB_17993","0.6521739130434783",,"the world is a paradise","the world is a ghetto","the world is a paradise","the world is a ghetto","0.6521739130434783","0.6521739130434783"
"LinearCombinationMatchingRule","WDC_13953","MB_12463","0.36363636363636365",,"sinematic","simplemente","sinematic","simplemente","0.36363636363636365","0.36363636363636365"
"LinearCombinationMatchingRule","WDC_26685","MB_76570","0.5",,"solo","soak","solo","soak","0.5","0.5"
"LinearCombinationMatchingRule","WDC_20207","MB_35972","0.25",,"drukqs","dreaming","drukqs","dreaming","0.25","0.25"
"LinearCombinationMatchingRule","WDC_29646","MB_27891","0.4285714285714286",,"marlene","mala","marlene","mala","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_10476","MB_71683","0.6333333333333333",,"the downward spiral (explicit)","the downward spiral","the downward spiral (explicit)","the downward spiral","0.6333333333333333","0.6333333333333333"
"LinearCombinationMatchingRule","WDC_10644","MB_71602","0.375",,"comiensa","colors","comiensa","colors","0.375","0.375"
"LinearCombinationMatchingRule","WDC_30920","MB_70718","0.2727272727272727",,"infinity","intelligenz","infinity","intelligenz","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_21543","MB_19510","0.5454545454545454",,"realization","reflections","realization","reflections","0.5454545454545454","0.5454545454545454"
"LinearCombinationMatchingRule","WDC_12707","MB_43385","0.5",,"199now","1999","199now","1999","0.5","0.5"
"LinearCombinationMatchingRule","WDC_10917","MB_2520","0.5555555555555556",,"standards","stars","standards","stars","0.5555555555555556","0.5555555555555556"
"LinearCombinationMatchingRule","WDC_24610","MB_29875","0.6818181818181819",,"the best of bardot","the best of parliament","the best of bardot","the best of parliament","0.6818181818181819","0.6818181818181819"
"LinearCombinationMatchingRule","WDC_27079","MB_54630","1.0",,"love songs","love songs","love songs","love songs","1.0","1.0"
"LinearCombinationMatchingRule","WDC_38902","MB_35602","0.375",,"vavoom","vacation","vavoom","vacation","0.375","0.375"
"LinearCombinationMatchingRule","WDC_2222","MB_22414","0.4",,"riisu","rio","riisu","rio","0.4","0.4"
"LinearCombinationMatchingRule","WDC_44109","MB_72056","0.36363636363636365",,"response","reflections","response","reflections","0.36363636363636365","0.36363636363636365"
"LinearCombinationMatchingRule","WDC_21635","MB_49382","0.4545454545454546",,"the best of the hollywood argyles","the best of pastor troy, vol. 1","the best of the hollywood argyles","the best of pastor troy, vol. 1","0.4545454545454546","0.4545454545454546"
"LinearCombinationMatchingRule","WDC_39821","MB_31627","0.37142857142857144",,"you are the problem here (explicit)","you are the quarry","you are the problem here (explicit)","you are the quarry","0.37142857142857144","0.37142857142857144"
"LinearCombinationMatchingRule","WDC_30231","MB_50433","0.4666666666666667",,"the best of 2pac - pt. 1: thug","the best of the temprees","the best of 2pac - pt. 1: thug","the best of the temprees","0.4666666666666667","0.4666666666666667"
"LinearCombinationMatchingRule","WDC_19748","MB_67171","0.25",,"barafundle","battlefields","barafundle","battlefields","0.25","0.25"
"LinearCombinationMatchingRule","WDC_42160","MB_58959","0.5",,"fore!","fourth","fore!","fourth","0.5","0.5"
"LinearCombinationMatchingRule","WDC_44109","MB_72055","0.36363636363636365",,"response","reflections","response","reflections","0.36363636363636365","0.36363636363636365"
"LinearCombinationMatchingRule","WDC_5478","MB_1852","0.41666666666666663",,"surrender","superbanyair","surrender","superbanyair","0.41666666666666663","0.41666666666666663"
"LinearCombinationMatchingRule","WDC_26449","MB_24197","0.33333333333333337",,"beyond","benja","beyond","benja","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_24589","MB_69890","0.5",,"speak","spiral","speak","spiral","0.5","0.5"
"LinearCombinationMatchingRule","WDC_30957","MB_53684","0.2727272727272727",,"remember","reflections","remember","reflections","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_3650","MB_49126","0.33333333333333337",,"eleven","elf","eleven","elf","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_40986","MB_29839","0.33333333333333337",,"madman","mademoiselle","madman","mademoiselle","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_3351","MB_44136","0.33333333333333337",,"feeler","feline","feeler","feline","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_20578","MB_49475","0.25",,"manifest","marmur","manifest","marmur","0.25","0.25"
"LinearCombinationMatchingRule","WDC_40573","MB_50541","0.41666666666666663",,"the best of joe pass","the best of iron butterfly evolution","the best of joe pass","the best of iron butterfly evolution","0.41666666666666663","0.41666666666666663"
"LinearCombinationMatchingRule","WDC_43571","MB_41956","0.4444444444444444",,"northside","notes","northside","notes","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_43571","MB_41955","0.4444444444444444",,"northside","notes","northside","notes","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_19018","MB_35830","0.52",,"the best of talking heads","the best of omd","the best of talking heads","the best of omd","0.52","0.52"
"LinearCombinationMatchingRule","WDC_27656","MB_79761","0.4285714285714286",,"shot","shadows","shot","shadows","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_25980","MB_36743","0.2857142857142857",,"amnesia","amotion","amnesia","amotion","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_3636","MB_60309","0.25",,"deceiver","dehati","deceiver","dehati","0.25","0.25"
"LinearCombinationMatchingRule","WDC_25980","MB_36744","0.2857142857142857",,"amnesia","amotion","amnesia","amotion","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_11145","MB_7124","0.2857142857142857",,"hotspot","holiday","hotspot","holiday","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_4013","MB_9251","0.2727272727272727",,"sensei","seyahatname","sensei","seyahatname","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_3073","MB_57144","0.4814814814814815",,"the best of stephanie mills","the best of bride","the best of stephanie mills","the best of bride","0.4814814814814815","0.4814814814814815"
"LinearCombinationMatchingRule","WDC_35435","MB_59440","0.2222222222222222",,"manhattan","magic","manhattan","magic","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_26358","MB_52916","0.18181818181818177",,"filthy","firecracker","filthy","firecracker","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","WDC_24515","MB_79513","0.30000000000000004",,"angel","anthologie","angel","anthologie","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_13100","MB_13913","0.375",,"askalcin","asesina","askalcin","asesina","0.375","0.375"
"LinearCombinationMatchingRule","WDC_29943","MB_64891","0.4444444444444444",,"believe","beatitude","believe","beatitude","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_18472","MB_61145","0.5263157894736843",,"the very best of sting and the police","the very best of kajagoogoo and limahl","the very best of sting and the police","the very best of kajagoogoo and limahl","0.5263157894736843","0.5263157894736843"
"LinearCombinationMatchingRule","WDC_34045","MB_75322","0.2857142857142857",,"live","liquors","live","liquors","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_30633","MB_57923","0.33333333333333337",,"drukqs","drama","drukqs","drama","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_18556","MB_28284","0.4444444444444444",,"moonraker","moon","moonraker","moon","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_30957","MB_6947","0.30000000000000004",,"remember","reflection","remember","reflection","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_20365","MB_47959","0.30000000000000004",,"stonehenge","standards","stonehenge","standards","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_13447","MB_73089","0.38636363636363635",,"the best of bobbie gentry: the capitol years","the best of the west","the best of bobbie gentry: the capitol years","the best of the west","0.38636363636363635","0.38636363636363635"
"LinearCombinationMatchingRule","WDC_1840","MB_61694","0.375",,"strike","standers","strike","standers","0.375","0.375"
"LinearCombinationMatchingRule","WDC_45171","MB_43364","0.4545454545454546",,"strangeland","stacked","strangeland","stacked","0.4545454545454546","0.4545454545454546"
"LinearCombinationMatchingRule","WDC_12878","MB_59703","0.33333333333333337",,"honeymoon","holly","honeymoon","holly","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_38883","MB_50485","0.2727272727272727",,"unsung","universalis","unsung","universalis","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_896","MB_50714","0.375",,"olympian","olé-okay","olympian","olé-okay","0.375","0.375"
"LinearCombinationMatchingRule","WDC_14565","MB_8880","0.33333333333333337",,"contact","colonized","contact","colonized","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_26472","MB_72888","0.30000000000000004",,"remember","reflecting","remember","reflecting","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_9449","MB_52827","0.33333333333333337",,"soleil","sombre","soleil","sombre","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_6687","MB_29686","0.2727272727272727",,"masterworks","matachin","masterworks","matachin","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_3939","MB_57195","0.4444444444444444",,"lifeforms","lines","lifeforms","lines","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_8387","MB_31252","0.33333333333333337",,"hope","howdy!","hope","howdy!","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_15530","MB_42962","0.10526315789473684",,"summerstreet.lounge","sunday!","summerstreet.lounge","sunday!","0.10526315789473684","0.10526315789473684"
